order_id,date,region,product,qty,price,channel,customer_id
419,2026-06-10,East Region,Add-on Pack,1,79.71,web,C00397
420,2026-06-10,East Region,Pro Plan,1,71.35,partner,C01498
421,2026-06-10,East Region,Standard Plan,2,66.61,partner,C00165
422,2026-06-11,East Region,Standard Plan,1,64.93,mobile,C02128
423,2026-06-11,East Region,Pro Plan,1,65.25,mobile,C02512
424,2026-06-11,East Region,Pro Plan,1,65.62,partner,C01378
425,2026-06-11,East Region,Add-on Pack,2,83.73,partner,C02306
426,2026-06-11,East Region,Pro Plan,1,74.12,mobile,C01357
427,2026-06-11,East Region,Add-on Pack,2,64.18,partner,C01261
428,2026-06-11,East Region,Add-on Pack,1,84.92,partner,C01944
429,2026-06-11,East Region,Pro Plan,1,87.5,partner,C00211
430,2026-06-11,East Region,Add-on Pack,2,74.27,web,C02789
431,2026-06-11,East Region,Standard Plan,1,62.06,web,C00078
432,2026-06-11,East Region,Pro Plan,1,69.73,mobile,C02829
433,2026-06-11,East Region,Standard Plan,2,72.36,partner,C02980
434,2026-06-11,East Region,Standard Plan,1,80.4,partner,C01332
435,2026-06-11,East Region,Add-on Pack,2,74.21,mobile,C00710
436,2026-06-11,East Region,Pro Plan,1,86.01,partner,C01452
437,2026-06-11,East Region,Add-on Pack,1,82.2,partner,C01984
438,2026-06-11,East Region,Standard Plan,1,87.24,partner,C01223
439,2026-06-11,East Region,Standard Plan,1,86.81,mobile,C02888
440,2026-06-11,East Region,Standard Plan,2,79.97,mobile,C01966
441,2026-06-11,East Region,Pro Plan,1,76.45,mobile,C00500
442,2026-06-11,East Region,Add-on Pack,2,79.6,mobile,C01414
443,2026-06-11,East Region,Standard Plan,1,69.1,partner,C00324
444,2026-06-11,East Region,Pro Plan,1,86.33,partner,C01963
445,2026-06-11,East Region,Standard Plan,1,66.7,partner,C02852
446,2026-06-11,East Region,Pro Plan,1,64.93,web,C00208
447,2026-06-11,East Region,Add-on Pack,1,85.82,partner,C00954
448,2026-06-11,East Region,Standard Plan,1,63.93,partner,C01935
449,2026-06-11,East Region,Standard Plan,1,79.73,web,C02255
450,2026-06-11,East Region,Standard Plan,2,72.27,mobile,C02665
451,2026-06-11,East Region,Standard Plan,1,81.76,mobile,C01170
452,2026-06-11,East Region,Add-on Pack,1,62.81,partner,C02352
453,2026-06-11,East Region,Standard Plan,1,75.76,web,C01712
454,2026-06-11,East Region,Standard Plan,1,86.6,mobile,C02030
455,2026-06-11,East Region,Standard Plan,1,86.68,web,C00038
456,2026-06-11,East Region,Pro Plan,1,76.65,mobile,C01166
457,2026-06-11,East Region,Pro Plan,2,88.1,web,C02066
458,2026-06-11,East Region,Pro Plan,1,68.62,mobile,C00666
459,2026-06-11,East Region,Add-on Pack,1,73.68,partner,C00763
460,2026-06-11,East Region,Standard Plan,1,81.24,partner,C02763
461,2026-06-11,East Region,Standard Plan,2,65.97,mobile,C02111
462,2026-06-12,East Region,Standard Plan,1,72.1,web,C00576
463,2026-06-12,East Region,Pro Plan,1,70.0,web,C01069
464,2026-06-12,East Region,Pro Plan,1,67.61,mobile,C01237
465,2026-06-12,East Region,Add-on Pack,1,80.86,mobile,C02678
466,2026-06-12,East Region,Pro Plan,1,80.04,partner,C00485
467,2026-06-12,East Region,Pro Plan,2,69.55,partner,C02059
468,2026-06-12,East Region,Add-on Pack,1,82.14,partner,C01209
469,2026-06-12,East Region,Pro Plan,1,77.92,web,C01959
470,2026-06-12,East Region,Standard Plan,1,73.58,mobile,C02876
471,2026-06-12,East Region,Add-on Pack,1,86.03,web,C02787
472,2026-06-12,East Region,Add-on Pack,1,84.95,partner,C01830
473,2026-06-12,East Region,Add-on Pack,1,80.34,partner,C00460
474,2026-06-12,East Region,Standard Plan,1,83.74,partner,C02199
475,2026-06-12,East Region,Standard Plan,2,65.68,web,C02787
476,2026-06-12,East Region,Standard Plan,2,80.7,web,C02091
477,2026-06-12,East Region,Pro Plan,2,83.2,web,C02103
478,2026-06-12,East Region,Pro Plan,1,73.62,partner,C01894
479,2026-06-12,East Region,Add-on Pack,1,83.15,mobile,C01043
480,2026-06-12,East Region,Standard Plan,1,81.49,web,C01736
481,2026-06-12,East Region,Pro Plan,1,80.25,web,C01934
482,2026-06-12,East Region,Standard Plan,1,69.01,web,C02628
483,2026-06-12,East Region,Add-on Pack,2,78.77,mobile,C01567
484,2026-06-12,East Region,Pro Plan,2,84.85,mobile,C00329
485,2026-06-12,East Region,Add-on Pack,1,87.42,partner,C01425
486,2026-06-12,East Region,Standard Plan,2,66.05,partner,C00522
487,2026-06-12,East Region,Add-on Pack,1,87.82,web,C01223
488,2026-06-12,East Region,Pro Plan,2,79.52,partner,C01554
489,2026-06-12,East Region,Standard Plan,1,67.93,web,C01130
490,2026-06-12,East Region,Standard Plan,1,86.7,web,C02705
491,2026-06-12,East Region,Pro Plan,1,77.93,web,C00845
492,2026-06-12,East Region,Standard Plan,1,63.94,mobile,C02449
493,2026-06-12,East Region,Add-on Pack,1,80.33,web,C00182
494,2026-06-12,East Region,Pro Plan,1,73.14,web,C00574
495,2026-06-12,East Region,Add-on Pack,1,88.22,partner,C02360
496,2026-06-12,East Region,Pro Plan,1,76.91,web,C01237
497,2026-06-12,East Region,Standard Plan,1,88.01,mobile,C01231
498,2026-06-12,East Region,Pro Plan,1,62.86,partner,C02781
499,2026-06-12,East Region,Pro Plan,1,76.32,mobile,C02636
500,2026-06-12,East Region,Add-on Pack,1,71.57,partner,C01706
501,2026-06-12,East Region,Pro Plan,2,65.26,web,C02204
502,2026-06-12,East Region,Pro Plan,1,67.75,mobile,C02899
503,2026-06-12,East Region,Standard Plan,1,83.12,partner,C01691
504,2026-06-13,East Region,Add-on Pack,2,75.62,web,C01045
505,2026-06-13,East Region,Standard Plan,1,70.18,mobile,C01520
506,2026-06-13,East Region,Standard Plan,1,75.77,web,C01100
507,2026-06-13,East Region,Pro Plan,1,79.52,web,C00771
508,2026-06-13,East Region,Add-on Pack,1,80.9,mobile,C00856
509,2026-06-13,East Region,Pro Plan,1,69.45,web,C00779
510,2026-06-13,East Region,Add-on Pack,2,64.39,web,C02850
511,2026-06-13,East Region,Add-on Pack,2,80.34,web,C02262
512,2026-06-13,East Region,Pro Plan,2,82.29,mobile,C02186
513,2026-06-13,East Region,Add-on Pack,1,70.97,mobile,C02101
514,2026-06-13,East Region,Pro Plan,2,73.88,mobile,C00833
515,2026-06-13,East Region,Pro Plan,1,69.71,partner,C00907
516,2026-06-13,East Region,Add-on Pack,1,65.17,partner,C02393
517,2026-06-13,East Region,Add-on Pack,1,80.78,web,C00804
518,2026-06-13,East Region,Pro Plan,1,67.46,mobile,C02256
519,2026-06-13,East Region,Add-on Pack,1,86.86,mobile,C02002
520,2026-06-13,East Region,Add-on Pack,2,78.65,mobile,C00690
521,2026-06-13,East Region,Add-on Pack,1,82.82,web,C02951
522,2026-06-13,East Region,Add-on Pack,1,74.48,partner,C00139
523,2026-06-13,East Region,Standard Plan,1,86.91,web,C01690
524,2026-06-13,East Region,Standard Plan,1,84.12,web,C02897
525,2026-06-13,East Region,Standard Plan,2,61.45,mobile,C00248
526,2026-06-13,East Region,Add-on Pack,2,78.55,partner,C01999
527,2026-06-13,East Region,Standard Plan,2,61.38,web,C00069
528,2026-06-13,East Region,Add-on Pack,1,80.84,web,C02058
529,2026-06-13,East Region,Add-on Pack,1,79.53,web,C00395
530,2026-06-13,East Region,Add-on Pack,1,65.25,partner,C02157
531,2026-06-13,East Region,Pro Plan,1,83.37,mobile,C00324
532,2026-06-13,East Region,Pro Plan,2,87.29,partner,C00997
533,2026-06-13,East Region,Add-on Pack,1,67.34,partner,C02662
534,2026-06-13,East Region,Standard Plan,2,63.74,mobile,C02264
535,2026-06-13,East Region,Pro Plan,1,62.73,partner,C00702
536,2026-06-13,East Region,Standard Plan,2,74.8,partner,C01357
537,2026-06-13,East Region,Add-on Pack,1,87.78,partner,C00175
538,2026-06-13,East Region,Standard Plan,2,66.95,mobile,C00191
539,2026-06-13,East Region,Standard Plan,1,79.82,partner,C02309
540,2026-06-13,East Region,Add-on Pack,1,62.09,web,C00849
541,2026-06-13,East Region,Add-on Pack,2,65.12,web,C01226
542,2026-06-13,East Region,Standard Plan,2,76.54,partner,C02215
543,2026-06-13,East Region,Pro Plan,1,71.64,partner,C02967
544,2026-06-13,East Region,Standard Plan,1,74.82,web,C00401
545,2026-06-13,East Region,Pro Plan,1,67.51,mobile,C02479
546,2026-06-13,East Region,Add-on Pack,2,87.17,mobile,C00122
547,2026-06-14,East Region,Pro Plan,1,74.54,partner,C01538
548,2026-06-14,East Region,Pro Plan,2,66.25,web,C02534
549,2026-06-14,East Region,Pro Plan,1,82.91,web,C01098
550,2026-06-14,East Region,Standard Plan,1,71.54,partner,C01596
551,2026-06-14,East Region,Pro Plan,1,71.01,web,C01263
552,2026-06-14,East Region,Pro Plan,1,70.99,web,C00543
553,2026-06-14,East Region,Standard Plan,2,66.3,partner,C02273
554,2026-06-14,East Region,Add-on Pack,1,72.3,web,C01450
555,2026-06-14,East Region,Add-on Pack,1,63.73,mobile,C00051
556,2026-06-14,East Region,Pro Plan,1,72.46,partner,C02292
557,2026-06-14,East Region,Standard Plan,1,76.76,partner,C01560
558,2026-06-14,East Region,Standard Plan,1,64.98,mobile,C02020
559,2026-06-14,East Region,Standard Plan,2,62.92,mobile,C01725
560,2026-06-14,East Region,Pro Plan,1,74.37,mobile,C01031
561,2026-06-14,East Region,Standard Plan,2,80.81,partner,C02526
562,2026-06-14,East Region,Standard Plan,1,73.65,mobile,C00028
563,2026-06-14,East Region,Pro Plan,2,70.24,mobile,C01804
564,2026-06-14,East Region,Pro Plan,1,72.91,mobile,C01314
565,2026-06-14,East Region,Add-on Pack,1,86.97,mobile,C01287
566,2026-06-14,East Region,Standard Plan,1,87.44,mobile,C02847
567,2026-06-14,East Region,Add-on Pack,1,74.56,mobile,C01541
568,2026-06-14,East Region,Pro Plan,2,83.41,mobile,C00467
569,2026-06-14,East Region,Add-on Pack,1,66.63,partner,C02254
570,2026-06-14,East Region,Standard Plan,2,87.12,partner,C00859
571,2026-06-14,East Region,Pro Plan,1,82.9,mobile,C02757
572,2026-06-14,East Region,Pro Plan,1,64.99,web,C01035
573,2026-06-14,East Region,Add-on Pack,2,65.39,mobile,C00303
574,2026-06-14,East Region,Pro Plan,2,88.15,partner,C01642
575,2026-06-14,East Region,Add-on Pack,2,74.98,partner,C00151
576,2026-06-14,East Region,Pro Plan,1,80.28,web,C01017
577,2026-06-14,East Region,Add-on Pack,1,79.28,partner,C02510
578,2026-06-14,East Region,Standard Plan,2,76.52,mobile,C01764
579,2026-06-14,East Region,Standard Plan,1,61.49,web,C02092
580,2026-06-14,East Region,Add-on Pack,1,75.31,mobile,C01533
581,2026-06-14,East Region,Pro Plan,1,73.8,mobile,C00101
582,2026-06-14,East Region,Pro Plan,2,64.04,web,C00476
583,2026-06-14,East Region,Add-on Pack,1,65.05,mobile,C01866
584,2026-06-14,East Region,Standard Plan,1,75.37,mobile,C00400
585,2026-06-14,East Region,Pro Plan,2,80.84,mobile,C00276
586,2026-06-14,East Region,Pro Plan,1,62.42,web,C01406
587,2026-06-14,East Region,Add-on Pack,1,64.17,partner,C01000
588,2026-06-14,East Region,Add-on Pack,1,65.95,mobile,C02294
589,2026-06-15,East Region,Pro Plan,2,67.51,partner,C00756
590,2026-06-15,East Region,Standard Plan,2,78.62,mobile,C00120
591,2026-06-15,East Region,Add-on Pack,1,77.9,mobile,C02426
592,2026-06-15,East Region,Pro Plan,1,71.78,web,C01141
593,2026-06-15,East Region,Add-on Pack,1,83.2,partner,C00417
594,2026-06-15,East Region,Add-on Pack,1,66.29,web,C01875
595,2026-06-15,East Region,Standard Plan,2,68.34,partner,C02618
596,2026-06-15,East Region,Pro Plan,2,77.44,partner,C00468
597,2026-06-15,East Region,Pro Plan,2,70.77,partner,C00707
598,2026-06-15,East Region,Add-on Pack,1,80.4,partner,C02418
599,2026-06-15,East Region,Standard Plan,1,79.48,web,C00978
600,2026-06-15,East Region,Pro Plan,1,64.38,partner,C00580
601,2026-06-15,East Region,Add-on Pack,1,71.77,partner,C01572
602,2026-06-15,East Region,Pro Plan,1,66.25,partner,C00684
603,2026-06-15,East Region,Pro Plan,1,69.06,mobile,C01848
604,2026-06-15,East Region,Add-on Pack,1,62.66,web,C01985
605,2026-06-15,East Region,Standard Plan,2,66.51,partner,C02071
606,2026-06-15,East Region,Add-on Pack,2,74.66,mobile,C02909
607,2026-06-15,East Region,Pro Plan,1,74.49,partner,C00127
608,2026-06-15,East Region,Standard Plan,1,69.14,web,C02203
609,2026-06-15,East Region,Pro Plan,2,65.78,partner,C02029
610,2026-06-15,East Region,Add-on Pack,1,75.09,mobile,C02225
611,2026-06-15,East Region,Pro Plan,1,75.94,partner,C01808
612,2026-06-15,East Region,Add-on Pack,2,67.14,web,C02678
613,2026-06-15,East Region,Standard Plan,1,69.3,mobile,C01077
614,2026-06-15,East Region,Pro Plan,1,84.65,mobile,C00481
615,2026-06-15,East Region,Standard Plan,1,66.91,partner,C02500
616,2026-06-15,East Region,Add-on Pack,1,72.85,web,C00848
617,2026-06-15,East Region,Standard Plan,1,76.71,partner,C02207
618,2026-06-15,East Region,Standard Plan,1,70.0,mobile,C02346
619,2026-06-15,East Region,Pro Plan,1,87.11,web,C01686
620,2026-06-15,East Region,Standard Plan,1,88.2,partner,C00544
621,2026-06-15,East Region,Standard Plan,1,65.18,web,C02770
622,2026-06-15,East Region,Pro Plan,1,74.51,partner,C01697
623,2026-06-15,East Region,Pro Plan,1,73.49,mobile,C02112
624,2026-06-15,East Region,Add-on Pack,1,68.77,mobile,C02000
625,2026-06-15,East Region,Pro Plan,1,77.03,partner,C01878
626,2026-06-15,East Region,Add-on Pack,1,79.26,web,C02190
627,2026-06-15,East Region,Pro Plan,2,67.12,web,C02027
628,2026-06-15,East Region,Pro Plan,1,69.98,mobile,C02242
629,2026-06-15,East Region,Add-on Pack,2,64.75,mobile,C02796
630,2026-06-15,East Region,Standard Plan,2,62.45,web,C00509
631,2026-06-15,East Region,Standard Plan,1,73.2,mobile,C00829
632,2026-06-16,East Region,Add-on Pack,1,69.41,web,C02682
633,2026-06-16,East Region,Pro Plan,1,68.01,partner,C02658
634,2026-06-16,East Region,Standard Plan,1,62.61,partner,C02865
635,2026-06-16,East Region,Standard Plan,1,72.88,partner,C00390
636,2026-06-16,East Region,Standard Plan,1,67.01,web,C02432
637,2026-06-16,East Region,Standard Plan,2,75.33,web,C00034
638,2026-06-16,East Region,Add-on Pack,1,70.55,mobile,C02843
639,2026-06-16,East Region,Standard Plan,1,74.19,mobile,C00366
640,2026-06-16,East Region,Add-on Pack,1,83.12,mobile,C01506
641,2026-06-16,East Region,Pro Plan,1,64.93,partner,C02774
642,2026-06-16,East Region,Standard Plan,1,63.06,partner,C02663
643,2026-06-16,East Region,Standard Plan,1,73.17,partner,C00621
644,2026-06-16,East Region,Pro Plan,2,77.96,web,C00356
645,2026-06-16,East Region,Standard Plan,1,65.01,partner,C02991
646,2026-06-16,East Region,Pro Plan,2,70.76,mobile,C00573
647,2026-06-16,East Region,Standard Plan,1,68.73,web,C02267
648,2026-06-16,East Region,Add-on Pack,1,77.52,partner,C00110
649,2026-06-16,East Region,Add-on Pack,1,85.02,partner,C02486
650,2026-06-16,East Region,Add-on Pack,2,66.33,mobile,C02647
651,2026-06-16,East Region,Standard Plan,1,82.52,mobile,C01581
652,2026-06-16,East Region,Standard Plan,1,67.76,partner,C00050
653,2026-06-16,East Region,Pro Plan,1,86.6,mobile,C02329
654,2026-06-16,East Region,Pro Plan,1,71.14,mobile,C00299
655,2026-06-16,East Region,Standard Plan,1,77.18,mobile,C00884
656,2026-06-16,East Region,Standard Plan,2,86.29,partner,C01174
657,2026-06-16,East Region,Add-on Pack,2,80.58,mobile,C02875
658,2026-06-16,East Region,Pro Plan,1,63.44,mobile,C00343
659,2026-06-16,East Region,Pro Plan,1,63.35,web,C02198
660,2026-06-16,East Region,Pro Plan,1,71.83,mobile,C02862
661,2026-06-16,East Region,Pro Plan,1,81.05,web,C01002
662,2026-06-16,East Region,Standard Plan,1,86.35,mobile,C02508
663,2026-06-16,East Region,Add-on Pack,1,62.7,web,C00052
664,2026-06-16,East Region,Add-on Pack,1,64.93,web,C02034
665,2026-06-16,East Region,Pro Plan,1,75.43,web,C01524
666,2026-06-16,East Region,Standard Plan,1,81.59,partner,C00484
667,2026-06-16,East Region,Standard Plan,2,70.31,mobile,C02146
668,2026-06-16,East Region,Standard Plan,1,68.35,mobile,C01865
669,2026-06-16,East Region,Add-on Pack,2,71.0,partner,C00684
670,2026-06-16,East Region,Pro Plan,1,65.48,partner,C02762
671,2026-06-16,East Region,Add-on Pack,1,64.34,web,C00051
672,2026-06-16,East Region,Standard Plan,1,62.45,mobile,C00615
673,2026-06-17,East Region,Standard Plan,2,76.24,web,C01319
674,2026-06-17,East Region,Standard Plan,1,72.52,mobile,C00320
675,2026-06-17,East Region,Add-on Pack,1,71.34,web,C00915
676,2026-06-17,East Region,Add-on Pack,2,87.89,web,C01906
677,2026-06-17,East Region,Pro Plan,1,82.24,mobile,C00354
678,2026-06-17,East Region,Add-on Pack,1,73.62,web,C01195
679,2026-06-17,East Region,Add-on Pack,1,82.54,mobile,C01509
680,2026-06-17,East Region,Add-on Pack,1,87.63,partner,C02239
681,2026-06-17,East Region,Standard Plan,2,65.3,web,C00955
682,2026-06-17,East Region,Add-on Pack,1,70.62,mobile,C00006
683,2026-06-17,East Region,Add-on Pack,1,71.43,web,C00841
684,2026-06-17,East Region,Add-on Pack,2,87.94,mobile,C00246
685,2026-06-17,East Region,Standard Plan,1,80.56,web,C00949
686,2026-06-17,East Region,Add-on Pack,1,72.44,mobile,C00348
687,2026-06-17,East Region,Add-on Pack,1,63.8,partner,C01616
688,2026-06-17,East Region,Standard Plan,1,77.3,mobile,C02714
689,2026-06-17,East Region,Standard Plan,1,67.64,mobile,C01610
690,2026-06-17,East Region,Add-on Pack,1,83.83,mobile,C01855
691,2026-06-17,East Region,Pro Plan,1,67.55,web,C02395
692,2026-06-17,East Region,Standard Plan,1,65.43,mobile,C01909
693,2026-06-17,East Region,Pro Plan,1,72.26,web,C01852
694,2026-06-17,East Region,Pro Plan,1,73.8,web,C00646
695,2026-06-17,East Region,Add-on Pack,1,69.47,web,C01343
696,2026-06-17,East Region,Standard Plan,1,63.68,mobile,C01624
697,2026-06-17,East Region,Add-on Pack,1,62.53,mobile,C00713
698,2026-06-17,East Region,Standard Plan,2,87.1,partner,C02254
699,2026-06-17,East Region,Standard Plan,1,63.78,web,C00498
700,2026-06-17,East Region,Standard Plan,1,62.88,web,C00812
701,2026-06-17,East Region,Pro Plan,1,71.32,partner,C02401
702,2026-06-17,East Region,Pro Plan,1,86.15,web,C00265
703,2026-06-17,East Region,Standard Plan,2,85.75,web,C00377
704,2026-06-17,East Region,Pro Plan,2,64.53,web,C00689
705,2026-06-17,East Region,Add-on Pack,2,72.98,mobile,C00121
706,2026-06-17,East Region,Pro Plan,1,79.78,mobile,C00880
707,2026-06-17,East Region,Standard Plan,2,68.68,web,C00142
708,2026-06-17,East Region,Add-on Pack,1,78.04,partner,C01209
709,2026-06-17,East Region,Pro Plan,2,72.41,web,C00360
710,2026-06-17,East Region,Pro Plan,2,71.62,web,C02633
711,2026-06-17,East Region,Add-on Pack,1,67.98,mobile,C02922
712,2026-06-17,East Region,Pro Plan,2,74.25,mobile,C02317
713,2026-06-17,East Region,Add-on Pack,1,69.95,web,C00107
714,2026-06-18,East Region,Add-on Pack,1,67.16,web,C01933
715,2026-06-18,East Region,Add-on Pack,1,70.92,web,C00411
716,2026-06-18,East Region,Standard Plan,1,79.07,partner,C00230
717,2026-06-18,East Region,Standard Plan,2,76.86,mobile,C00712
718,2026-06-18,East Region,Standard Plan,1,67.63,partner,C02858
719,2026-06-18,East Region,Pro Plan,1,86.06,partner,C02870
720,2026-06-18,East Region,Pro Plan,1,86.97,partner,C00772
721,2026-06-18,East Region,Pro Plan,1,75.95,mobile,C00156
722,2026-06-18,East Region,Standard Plan,1,62.73,web,C02157
723,2026-06-18,East Region,Pro Plan,1,61.22,web,C01396
724,2026-06-18,East Region,Add-on Pack,1,66.03,web,C00090
725,2026-06-18,East Region,Standard Plan,1,77.16,web,C02156
726,2026-06-18,East Region,Pro Plan,1,87.33,partner,C02713
727,2026-06-18,East Region,Pro Plan,1,77.14,mobile,C01322
728,2026-06-18,East Region,Standard Plan,2,87.74,partner,C01996
729,2026-06-18,East Region,Add-on Pack,1,69.83,web,C02727
730,2026-06-18,East Region,Add-on Pack,2,83.35,mobile,C02821
731,2026-06-18,East Region,Pro Plan,1,64.66,partner,C02347
732,2026-06-18,East Region,Pro Plan,1,84.34,web,C02468
733,2026-06-18,East Region,Pro Plan,1,86.25,partner,C02317
734,2026-06-18,East Region,Standard Plan,1,86.68,mobile,C00319
735,2026-06-18,East Region,Standard Plan,1,70.63,web,C02606
736,2026-06-18,East Region,Standard Plan,1,83.55,mobile,C00047
737,2026-06-18,East Region,Pro Plan,1,66.9,mobile,C01052
738,2026-06-18,East Region,Standard Plan,1,80.8,mobile,C01795
739,2026-06-18,East Region,Add-on Pack,1,72.61,mobile,C02020
740,2026-06-18,East Region,Pro Plan,2,70.75,web,C01964
741,2026-06-18,East Region,Add-on Pack,1,78.91,web,C01849
742,2026-06-18,East Region,Standard Plan,1,82.94,mobile,C00083
743,2026-06-18,East Region,Pro Plan,1,68.3,web,C01401
744,2026-06-18,East Region,Standard Plan,1,85.35,partner,C00308
745,2026-06-18,East Region,Add-on Pack,1,86.82,mobile,C02434
746,2026-06-18,East Region,Add-on Pack,1,85.5,mobile,C02678
747,2026-06-18,East Region,Standard Plan,2,77.72,web,C00220
748,2026-06-18,East Region,Standard Plan,1,70.21,mobile,C02856
749,2026-06-18,East Region,Add-on Pack,1,80.84,partner,C01154
750,2026-06-18,East Region,Pro Plan,1,67.66,mobile,C02342
751,2026-06-18,East Region,Add-on Pack,1,84.04,web,C01478
752,2026-06-18,East Region,Standard Plan,1,72.83,partner,C02561
753,2026-06-18,East Region,Add-on Pack,1,74.26,web,C00848
